,IR_generic_id,IR_generic_name,Ingredient,lexi_generic_id,lexi_generic_name,rows_in_db,catgs
273,2369,"ACETYLCYSTEINE TABLET, EFFERVESCENT ORAL 600 mg",ACETYLCYSTEINE,87,Acetylcysteine,Acetylcysteine,87
1844,51914,ACETYLCYSTEINE INJECTION PARENTERAL 200 mg/1mL 10 mL,ACETYLCYSTEINE,87,Acetylcysteine,Acetylcysteine,87
922,11756,ACETYLCYSTEINE / ASCORBIC ACID POWDER ORAL 600 mg/75 mg,ACETYLCYSTEINE,87,Acetylcysteine,Acetylcysteine,87
2073,52797,ACETYLCYSTEINE GRANULE ORAL 100 mg,ACETYLCYSTEINE,87,Acetylcysteine,Acetylcysteine,87
1402,1868,ACETYLCYSTEINE TABLET ORAL 200 mg,ACETYLCYSTEINE,87,Acetylcysteine,Acetylcysteine,87
2072,52798,ACETYLCYSTEINE GRANULE ORAL 200 mg,ACETYLCYSTEINE,87,Acetylcysteine,Acetylcysteine,87
551,308,CLIDINIUM / CHLORDIAZEPOXIDE TABLET ORAL 2.5 mg/5 mg,CLIDINIUM,869,Clidinium,Clidinium,3615
517,306,CLEMASTINE TABLET ORAL 1 mg,CLEMASTINE,865,Clemastine,Clemastine,865|3615|3630|3702
1486,307,CLEMASTINE INJECTION PARENTERAL 1 mg/1mL 2 mL,CLEMASTINE,865,Clemastine,Clemastine,865|3615|3630|3702
1108,9300,"CLARITHROMYCIN POWDER, FOR SUSPENSION ORAL 250 mg/5 mL 60 mL",CLARITHROMYCIN,862,Clarithromycin,Clarithromycin,862|3610|3705|3812|3814|3816|3817|3818|3837|3885|3914|3947|3972|3997|4004|4011
46,2034,CLARITHROMYCIN TABLET ORAL 500 mg,CLARITHROMYCIN,862,Clarithromycin,Clarithromycin,862|3610|3705|3812|3814|3816|3817|3818|3837|3885|3914|3947|3972|3997|4004|4011
1037,1838,"CLARITHROMYCIN POWDER, FOR SUSPENSION ORAL 125 mg/5 mL 100 mL",CLARITHROMYCIN,862,Clarithromycin,Clarithromycin,862|3610|3705|3812|3814|3816|3817|3818|3837|3885|3914|3947|3972|3997|4004|4011
1477,1837,CLARITHROMYCIN TABLET ORAL 250 mg,CLARITHROMYCIN,862,Clarithromycin,Clarithromycin,862|3610|3705|3812|3814|3816|3817|3818|3837|3885|3914|3947|3972|3997|4004|4011
1360,51903,"CLARITHROMYCIN POWDER, FOR SUSPENSION ORAL 125 mg/5 mL 60 mL",CLARITHROMYCIN,862,Clarithromycin,Clarithromycin,862|3610|3705|3812|3814|3816|3817|3818|3837|3885|3914|3947|3972|3997|4004|4011
1632,2377,"CLADRIBINE INJECTION, SOLUTION INTRAVENOUS 2 mg/1mL 5 mL",CLADRIBINE,861,Cladribine,Cladribine,861|3577|3633|3653|3875|3929|3976|3977
2047,15,ACETYLCHOLINE CHLORIDE INJECTION OPHTHALMIC 1 % 5 mL,ACETYLCHOLINE CHLORIDE,86,Acetylcholine,Acetylcholine,3700|3837
948,303,CITICOLINE INJECTION PARENTERAL 125 mg/1mL 2 mL,CITICOLINE,856,Citicoline,Citicoline,
315,1906,CITALOPRAM TABLET ORAL 40 mg,CITALOPRAM,855,Citalopram,Citalopram,855|3579|3757|3759|3760|3788|3789|3791|3816|3817|3820|3836|3871|3997|3998|4022|4024
401,1905,CITALOPRAM TABLET ORAL 20 mg,CITALOPRAM,855,Citalopram,Citalopram,855|3579|3757|3759|3760|3788|3789|3791|3816|3817|3820|3836|3871|3997|3998|4022|4024
1444,11867,"CISPLATIN INJECTION, SOLUTION, CONCENTRATE INTRAVENOUS 1 mg/1mL 10 mL",CISPLATIN,853,CISplatin,CISplatin,853|3633|3875|3918|3929|3981
823,302,"CISPLATIN INJECTION, SOLUTION, CONCENTRATE INTRAVENOUS 0.5 mg/1mL 100 mL",CISPLATIN,853,CISplatin,CISplatin,853|3633|3875|3918|3929|3981
1348,11868,"CISPLATIN INJECTION, SOLUTION, CONCENTRATE INTRAVENOUS 1 mg/1mL 50 mL",CISPLATIN,853,CISplatin,CISplatin,853|3633|3875|3918|3929|3981
1428,301,"CISPLATIN INJECTION, SOLUTION, CONCENTRATE INTRAVENOUS 0.5 mg/1mL 20 mL",CISPLATIN,853,CISplatin,CISplatin,853|3633|3875|3918|3929|3981
1100,2109,CISATRACURIUM INJECTION PARENTERAL 2 mg/1mL 5 mL,CISATRACURIUM,852,Cisatracurium,Cisatracurium,3930|3932
460,296,CIPROFLOXACIN TABLET ORAL 500 mg,CIPROFLOXACIN,847,Ciprofloxacin (Systemic),Ciprofloxacin (Ophthalmic) | Ciprofloxacin (Otic) | Ciprofloxacin (Systemic) | Ciprofloxacin and Dexamethasone | Ciprofloxacin and Fluocinolone | Ciprofloxacin and Hydrocortisone,847|3610|3720|3721|3815|3940|3976|3977|3980|3995|4012
1407,2250,"CIPROFLOXACIN INJECTION, SOLUTION INTRAVENOUS 10 mg/1mL 20 mL",CIPROFLOXACIN,847,Ciprofloxacin (Systemic),Ciprofloxacin (Ophthalmic) | Ciprofloxacin (Otic) | Ciprofloxacin (Systemic) | Ciprofloxacin and Dexamethasone | Ciprofloxacin and Fluocinolone | Ciprofloxacin and Hydrocortisone,847|3610|3720|3721|3815|3940|3976|3977|3980|3995|4012
435,295,CIPROFLOXACIN TABLET ORAL 250 mg,CIPROFLOXACIN,847,Ciprofloxacin (Systemic),Ciprofloxacin (Ophthalmic) | Ciprofloxacin (Otic) | Ciprofloxacin (Systemic) | Ciprofloxacin and Dexamethasone | Ciprofloxacin and Fluocinolone | Ciprofloxacin and Hydrocortisone,847|3610|3720|3721|3815|3940|3976|3977|3980|3995|4012
642,52435,CIPROFLOXACIN (AS HYDROCHLORIDE) TABLET ORAL 750 mg,CIPROFLOXACIN (AS HYDROCHLORIDE),847,Ciprofloxacin (Systemic),Ciprofloxacin (Ophthalmic) | Ciprofloxacin (Otic) | Ciprofloxacin (Systemic) | Ciprofloxacin and Dexamethasone | Ciprofloxacin and Fluocinolone | Ciprofloxacin and Hydrocortisone,847|3610|3720|3721|3815|3940|3976|3977|3980|3995|4012
465,10757,"CIPROFLOXACIN (AS LACTATE) INJECTION, SOLUTION INTRAVENOUS 2 mg/1mL 100 mL",CIPROFLOXACIN (AS LACTATE),847,Ciprofloxacin (Systemic),Ciprofloxacin (Ophthalmic) | Ciprofloxacin (Otic) | Ciprofloxacin (Systemic) | Ciprofloxacin and Dexamethasone | Ciprofloxacin and Fluocinolone | Ciprofloxacin and Hydrocortisone,847|3610|3720|3721|3815|3940|3976|3977|3980|3995|4012
1815,12972,"CIPROFLOXACIN / DEXAMETHASONE SUSPENSION, DROPS AURICULAR (OTIC) 0.3 %/0.1 %",CIPROFLOXACIN,846,Ciprofloxacin (Otic),Ciprofloxacin (Ophthalmic) | Ciprofloxacin (Otic) | Ciprofloxacin (Systemic) | Ciprofloxacin and Dexamethasone | Ciprofloxacin and Fluocinolone | Ciprofloxacin and Hydrocortisone,
1541,297,"CIPROFLOXACIN SOLUTION, DROPS OPHTHALMIC 0.3 % 10 mL",CIPROFLOXACIN,845,Ciprofloxacin (Ophthalmic),Ciprofloxacin (Ophthalmic) | Ciprofloxacin (Otic) | Ciprofloxacin (Systemic) | Ciprofloxacin and Dexamethasone | Ciprofloxacin and Fluocinolone | Ciprofloxacin and Hydrocortisone,3612
429,292,CINNARIZINE TABLET ORAL 25 mg,CINNARIZINE,843,Cinnarizine,Cinnarizine,3702|3789|3791
632,293,CINNARIZINE TABLET ORAL 75 mg,CINNARIZINE,843,Cinnarizine,Cinnarizine,3702|3789|3791
812,8066,CINACALCET (AS HYDROCHLORIDE) TABLET ORAL 30 mg,CINACALCET (AS HYDROCHLORIDE),841,Cinacalcet,Cinacalcet,841|3680|3724|3727|3728|3785|3786|3789|3791|3816|3818|3819
817,13571,CINACALCET (AS HYDROCHLORIDE) TABLET ORAL 60 mg,CINACALCET (AS HYDROCHLORIDE),841,Cinacalcet,Cinacalcet,841|3680|3724|3727|3728|3785|3786|3789|3791|3816|3818|3819
920,1433,CIMETIDINE SYRUP ORAL 200 mg/5 mL,CIMETIDINE,839,Cimetidine,Cimetidine,839|3723|3753|3756|3788|3815|3863|3916|3918|3940|3958|3976|3977
1772,291,CIMETIDINE INJECTION PARENTERAL 100 mg/1mL 2 mL,CIMETIDINE,839,Cimetidine,Cimetidine,839|3723|3753|3756|3788|3815|3863|3916|3918|3940|3958|3976|3977
981,290,CIMETIDINE TABLET ORAL 200 mg,CIMETIDINE,839,Cimetidine,Cimetidine,839|3723|3753|3756|3788|3815|3863|3916|3918|3940|3958|3976|3977
1177,286,"CHORIONIC GONADOTROPHIN (HUMAN) INJECTION, POWDER, FOR SOLUTION PARENTERAL 5000 [iU]",CHORIONIC GONADOTROPHIN (HUMAN),824,Chorionic Gonadotropin (Human),Chorionic Gonadotrophin (Human) (INT),
2229,284,"CHORIONIC GONADOTROPHIN (HUMAN) INJECTION, POWDER, FOR SOLUTION PARENTERAL 1500 [iU]",CHORIONIC GONADOTROPHIN (HUMAN),824,Chorionic Gonadotropin (Human),Chorionic Gonadotrophin (Human) (INT),
1655,11281,"HYDROCORTISONE / ACETIC ACID SOLUTION, DROPS AURICULAR (OTIC) 1 %/2 % 10 mL",ACETIC ACID,82,Acetic Acid (Otic),Acetic Acid (Otic) | Acetic Acid (Topical) | Acetic Acid and Hydrocortisone,3613
1931,283,"CHOLESTYRAMINE POWDER, FOR SUSPENSION ORAL 4 g",CHOLESTYRAMINE,817,Cholestyramine Resin,Cholestyramine Resin,817|3667|3837
1412,278,CHLORPROMAZINE HYDROCHLORIDE TABLET ORAL 100 mg,CHLORPROMAZINE HYDROCHLORIDE,810,ChlorproMAZINE,ChlorproMAZINE,810|3581|3615|3638|3639|3640|3672|3702|3724|3727|3728|3789|3791|3819|3820|3867|3872|3980|3994|4007
2217,52674,CHLORPROMAZINE HYDROCHLORIDE SOLUTION ORAL 25 mg/5mL 120 mL,CHLORPROMAZINE HYDROCHLORIDE,810,ChlorproMAZINE,ChlorproMAZINE,810|3581|3615|3638|3639|3640|3672|3702|3724|3727|3728|3789|3791|3819|3820|3867|3872|3980|3994|4007
1658,279,CHLORPROMAZINE HYDROCHLORIDE TABLET ORAL 25 mg,CHLORPROMAZINE HYDROCHLORIDE,810,ChlorproMAZINE,ChlorproMAZINE,810|3581|3615|3638|3639|3640|3672|3702|3724|3727|3728|3789|3791|3819|3820|3867|3872|3980|3994|4007
1966,277,CHLORPROMAZINE HYDROCHLORIDE INJECTION INTRAMUSCULAR 25 mg/1mL 2 mL,CHLORPROMAZINE HYDROCHLORIDE,810,ChlorproMAZINE,ChlorproMAZINE,810|3581|3615|3638|3639|3640|3672|3702|3724|3727|3728|3789|3791|3819|3820|3867|3872|3980|3994|4007
1786,12,"ACETAZOLAMIDE INJECTION, POWDER, FOR SOLUTION PARENTERAL 500 mg",ACETAZOLAMIDE,81,AcetaZOLAMIDE,AcetaZOLAMIDE,81|3618|3688|3689|3832|3871|4040
988,11,ACETAZOLAMIDE TABLET ORAL 250 mg,ACETAZOLAMIDE,81,AcetaZOLAMIDE,AcetaZOLAMIDE,81|3618|3688|3689|3832|3871|4040
963,50378,ACETAMINOPHEN / CHLORPHENIRAMINE / DEXTROMETHORPHAN / PHENYLEPHRINE SYRUP ORAL 160 mg/1 mg/5 mg/2.5 mg/5mL 200 mL,CHLORPHENIRAMINE,795,Chlorpheniramine,Chlorpheniramine,795|3615|3630|3702|3789|3790|3819|3820
510,51915,ACETAMINOPHEN / CHLORPHENIRAMINE / DEXTROMETHORPHAN / PHENYLEPHRINE SYRUP ORAL 160 mg/1 mg/5 mg/2.5 mg/5mL 60 mL,CHLORPHENIRAMINE,795,Chlorpheniramine,Chlorpheniramine,795|3615|3630|3702|3789|3790|3819|3820
883,276,CHLORPHENIRAMINE MALEATE TABLET ORAL 4 mg,CHLORPHENIRAMINE MALEATE,795,Chlorpheniramine,Chlorpheniramine,795|3615|3630|3702|3789|3790|3819|3820
1392,50341,ACETAMINOPHEN / CHLORPHENIRAMINE / DEXTROMETHORPHAN / PHENYLEPHRINE SYRUP ORAL 160 mg/1 mg/5 mg/2.5 mg/5mL 120 mL,CHLORPHENIRAMINE,795,Chlorpheniramine,Chlorpheniramine,795|3615|3630|3702|3789|3790|3819|3820
1707,52668,CHLORPHENIRAMINE / DEXTROMETHORPHAN / PHENYLEPHRINE SYRUP ORAL 2 mg/15 mg/5 mg/5mL 120 mL,CHLORPHENIRAMINE,795,Chlorpheniramine,Chlorpheniramine,795|3615|3630|3702|3789|3790|3819|3820
2082,2014,CHLORPHENIRAMINE MALEATE SYRUP ORAL 2 mg/5 mL 60 mL,CHLORPHENIRAMINE MALEATE,795,Chlorpheniramine,Chlorpheniramine,795|3615|3630|3702|3789|3790|3819|3820
565,51894,GUAIFENESIN / CHLORPHENIRAMINE / PHENYLEPHRINE SYRUP ORAL 100 mg/2 mg/5 mg/5mL 60 mL,CHLORPHENIRAMINE,795,Chlorpheniramine,Chlorpheniramine,795|3615|3630|3702|3789|3790|3819|3820
681,52636,ACETAMINOPHEN / CAFFEINE / CHLORPHENIRAMINE / VITAMIN C CAPSULE ORAL 200 mg/25 mg/2.5 mg/150 mg,CHLORPHENIRAMINE,795,Chlorpheniramine,Chlorpheniramine,795|3615|3630|3702|3789|3790|3819|3820
1374,51873,ACETAMINOPHEN / PHENYLEPHRINE / CHLORPHENIRAMINE TABLET ORAL 325 mg/5 mg/2 mg,CHLORPHENIRAMINE,795,Chlorpheniramine,Chlorpheniramine,795|3615|3630|3702|3789|3790|3819|3820
382,275,CHLORPHENIRAMINE MALEATE INJECTION PARENTERAL 10 mg/1mL,CHLORPHENIRAMINE MALEATE,795,Chlorpheniramine,Chlorpheniramine,795|3615|3630|3702|3789|3790|3819|3820
1923,271,CHLOROQUINE (AS PHOSPHATE) TABLET ORAL 150 mg,CHLOROQUINE (AS PHOSPHATE),789,Chloroquine,Chloroquine,789|3580|3594|3632|3771|3772|3789|3791|3819|3820|3870|3918|3920|3997|4008
574,268,CHLORDIAZEPOXIDE TABLET ORAL 5 mg,CHLORDIAZEPOXIDE,775,ChlordiazePOXIDE,ChlordiazePOXIDE,775|3607|3655|3702|3816|3818|3819
552,308,CLIDINIUM / CHLORDIAZEPOXIDE TABLET ORAL 2.5 mg/5 mg,CHLORDIAZEPOXIDE,775,ChlordiazePOXIDE,ChlordiazePOXIDE,775|3607|3655|3702|3816|3818|3819
621,267,CHLORDIAZEPOXIDE TABLET ORAL 10 mg,CHLORDIAZEPOXIDE,775,ChlordiazePOXIDE,ChlordiazePOXIDE,775|3607|3655|3702|3816|3818|3819
1195,52445,"CHLORAMPHENICOL SOLUTION, DROPS OPHTHALMIC 0.5 % 5 mL",CHLORAMPHENICOL,770,Chloramphenicol (Ophthalmic),"Chloramphenicol (Ophthalmic) | Chloramphenicol (Otic) | Chloramphenicol (Systemic) | Chloramphenicol and Prednisolone | Chloramphenicol, Polymyxin B, and Hydrocortisone",770|3612|3929
1569,264,"CHLORAMPHENICOL SOLUTION, DROPS OPHTHALMIC 0.5 % 10 mL",CHLORAMPHENICOL,770,Chloramphenicol (Ophthalmic),"Chloramphenicol (Ophthalmic) | Chloramphenicol (Otic) | Chloramphenicol (Systemic) | Chloramphenicol and Prednisolone | Chloramphenicol, Polymyxin B, and Hydrocortisone",770|3612|3929
1109,262,CHLORAMBUCIL TABLET ORAL 2 mg,CHLORAMBUCIL,769,Chlorambucil,Chlorambucil,3633|3875|3929
1418,1427,"CHARCOAL ACTIVATED POWDER, FOR SUSPENSION ORAL 50 g",CHARCOAL ACTIVATED,762,"Charcoal, Activated","Charcoal, Activated",762
1170,1425,CHARCOAL ACTIVATED TABLET ORAL 250 mg,CHARCOAL ACTIVATED,762,"Charcoal, Activated","Charcoal, Activated",762
2190,51252,CHARCOAL ACTIVATED SUSPENSION ORAL 0.2 g/1mL,CHARCOAL ACTIVATED,762,"Charcoal, Activated","Charcoal, Activated",762
1545,15691,CETUXIMAB INJECTION PARENTERAL 5 mg/1mL 20 mL,CETUXIMAB,757,Cetuximab,Cetuximab,
94,5291,"CETRORELIX INJECTION, POWDER, FOR SOLUTION PARENTERAL 250 ug",CETRORELIX,756,Cetrorelix,Cetrorelix,3597|3626
876,2231,CETIRIZINE HYDROCHLORIDE TABLET ORAL 5 mg,CETIRIZINE HYDROCHLORIDE,753,Cetirizine (Systemic),Cetirizine (Ophthalmic) | Cetirizine (Systemic) | Cetirizine and Pseudoephedrine,753|3615|3630|3702|3819|3820|3976|3977
396,2232,CETIRIZINE HYDROCHLORIDE SYRUP ORAL 1 mg/1mL 60 mL,CETIRIZINE HYDROCHLORIDE,753,Cetirizine (Systemic),Cetirizine (Ophthalmic) | Cetirizine (Systemic) | Cetirizine and Pseudoephedrine,753|3615|3630|3702|3819|3820|3976|3977
2078,51924,CETIRIZINE HYDROCHLORIDE SYRUP ORAL 1 mg/1mL 120 mL,CETIRIZINE HYDROCHLORIDE,753,Cetirizine (Systemic),Cetirizine (Ophthalmic) | Cetirizine (Systemic) | Cetirizine and Pseudoephedrine,753|3615|3630|3702|3819|3820|3976|3977
37,1424,CETIRIZINE HYDROCHLORIDE TABLET ORAL 10 mg,CETIRIZINE HYDROCHLORIDE,753,Cetirizine (Systemic),Cetirizine (Ophthalmic) | Cetirizine (Systemic) | Cetirizine and Pseudoephedrine,753|3615|3630|3702|3819|3820|3976|3977
1359,13923,"CETIRIZINE HYDROCHLORIDE CAPSULE, GELATIN COATED ORAL 10 mg",CETIRIZINE HYDROCHLORIDE,753,Cetirizine (Systemic),Cetirizine (Ophthalmic) | Cetirizine (Systemic) | Cetirizine and Pseudoephedrine,753|3615|3630|3702|3819|3820|3976|3977
420,246,"CEFALEXIN POWDER, FOR SUSPENSION ORAL 250 mg/5 mL 100 mL",CEFALEXIN,745,Cephalexin,Cefalexin (INT),745|3610|3693|3694|3918
495,242,"CEFALEXIN POWDER, FOR SUSPENSION ORAL 125 mg/5mL 100 mL",CEFALEXIN,745,Cephalexin,Cefalexin (INT),745|3610|3693|3694|3918
1353,243,CEFALEXIN CAPSULE ORAL 250 mg,CEFALEXIN,745,Cephalexin,Cefalexin (INT),745|3610|3693|3694|3918
392,245,CEFALEXIN CAPSULE ORAL 500 mg,CEFALEXIN,745,Cephalexin,Cefalexin (INT),745|3610|3693|3694|3918
585,1913,CELECOXIB CAPSULE ORAL 100 mg,CELECOXIB,735,Celecoxib,Celecoxib,735|3778|3779|3780|3788|3819|3820|3837|3920|3934|3935|3980|4040
560,1932,CELECOXIB CAPSULE ORAL 200 mg,CELECOXIB,735,Celecoxib,Celecoxib,735|3778|3779|3780|3788|3819|3820|3837|3920|3934|3935|3980|4040
1869,2031,CEFUROXIME TABLET ORAL 250 mg,CEFUROXIME,734,Cefuroxime,Cefuroxime,734|3610|3693|3695
2343,2423,"CEFUROXIME INJECTION, POWDER, FOR SOLUTION PARENTERAL 750 mg",CEFUROXIME,734,Cefuroxime,Cefuroxime,734|3610|3693|3695
1843,2032,CEFUROXIME TABLET ORAL 500 mg,CEFUROXIME,734,Cefuroxime,Cefuroxime,734|3610|3693|3695
829,237,"CEFTRIAXONE (AS SODIUM) INJECTION, POWDER, FOR SOLUTION PARENTERAL 1 g",CEFTRIAXONE (AS SODIUM),733,CefTRIAXone,CefTRIAXone,733|3610|3693|3696
1732,238,"CEFTRIAXONE (AS SODIUM) INJECTION, POWDER, FOR SOLUTION PARENTERAL 250 mg",CEFTRIAXONE (AS SODIUM),733,CefTRIAXone,CefTRIAXone,733|3610|3693|3696
1174,239,"CEFTRIAXONE (AS SODIUM) INJECTION, POWDER, FOR SOLUTION PARENTERAL 500 mg",CEFTRIAXONE (AS SODIUM),733,CefTRIAXone,CefTRIAXone,733|3610|3693|3696
1423,234,"CEFTIZOXIME INJECTION, POWDER, FOR SOLUTION PARENTERAL 500 mg",CEFTIZOXIME,729,Ceftizoxime,Ceftizoxime,729|3610|3693|3696
1190,233,"CEFTIZOXIME INJECTION, POWDER, FOR SOLUTION PARENTERAL 1 g",CEFTIZOXIME,729,Ceftizoxime,Ceftizoxime,729|3610|3693|3696
1271,231,"CEFTAZIDIME INJECTION, POWDER, FOR SOLUTION PARENTERAL 2 g",CEFTAZIDIME,725,CefTAZidime,CefTAZidime,725|3610|3693|3696
1264,230,"CEFTAZIDIME INJECTION, POWDER, FOR SOLUTION PARENTERAL 1 g",CEFTAZIDIME,725,CefTAZidime,CefTAZidime,725|3610|3693|3696
1252,232,"CEFTAZIDIME INJECTION, POWDER, FOR SOLUTION PARENTERAL 500 mg",CEFTAZIDIME,725,CefTAZidime,CefTAZidime,725|3610|3693|3696
1381,229,"CEFOTAXIME INJECTION, POWDER, FOR SOLUTION PARENTERAL 500 mg",CEFOTAXIME,717,Cefotaxime,Cefotaxime,717|3610|3693|3696
1398,1336,"CEFOTAXIME INJECTION, POWDER, FOR SOLUTION PARENTERAL 1 g",CEFOTAXIME,717,Cefotaxime,Cefotaxime,717|3610|3693|3696
533,51971,"CEFIXIME POWDER, FOR SUSPENSION ORAL 200 mg/5 mL 50 mL",CEFIXIME,714,Cefixime,Cefixime,3610|3693|3696
341,52222,CEFIXIME TABLET ORAL 400 mg,CEFIXIME,714,Cefixime,Cefixime,3610|3693|3696
415,226,CEFIXIME TABLET ORAL 200 mg,CEFIXIME,714,Cefixime,Cefixime,3610|3693|3696
385,51889,"CEFIXIME POWDER, FOR SUSPENSION ORAL 100 mg/5 mL 50 mL",CEFIXIME,714,Cefixime,Cefixime,3610|3693|3696
1947,7495,CEFIXIME CAPSULE ORAL 200 mg,CEFIXIME,714,Cefixime,Cefixime,3610|3693|3696
376,2419,"CEFIXIME POWDER, FOR SUSPENSION ORAL 100 mg/5 mL 100 mL",CEFIXIME,714,Cefixime,Cefixime,3610|3693|3696
2367,227,CEFIXIME CAPSULE ORAL 400 mg,CEFIXIME,714,Cefixime,Cefixime,3610|3693|3696
1358,2417,"CEFEPIME INJECTION, POWDER, FOR SOLUTION PARENTERAL 2 g",CEFEPIME,712,Cefepime,Cefepime,3610|3693|3697
1337,2418,"CEFEPIME INJECTION, POWDER, FOR SOLUTION PARENTERAL 500 mg",CEFEPIME,712,Cefepime,Cefepime,3610|3693|3697
1158,2416,"CEFEPIME INJECTION, POWDER, FOR SOLUTION PARENTERAL 1 g",CEFEPIME,712,Cefepime,Cefepime,3610|3693|3697
1218,224,"CEFAZOLIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 500 mg",CEFAZOLIN,708,CeFAZolin,CeFAZolin,708|3610|3693|3694
538,222,"CEFAZOLIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 1 g",CEFAZOLIN,708,CeFAZolin,CeFAZolin,708|3610|3693|3694
1544,6758,"CASPOFUNGIN ACETATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 70 mg",CASPOFUNGIN ACETATE,700,Caspofungin,Caspofungin,700|3624
1502,6757,"CASPOFUNGIN ACETATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 50 mg",CASPOFUNGIN ACETATE,700,Caspofungin,Caspofungin,700|3624
1043,1925,CARVEDILOL TABLET ORAL 25 mg,CARVEDILOL,697,Carvedilol,Carvedilol,697|3631|3661|3663|3664|3672|3674|3724|3727|3728|3779|3780|3781|3782|3789|3790|3799|3802|3803|3819|3820|3972|3976|3977
152,1924,CARVEDILOL TABLET ORAL 12.5 mg,CARVEDILOL,697,Carvedilol,Carvedilol,697|3631|3661|3663|3664|3672|3674|3724|3727|3728|3779|3780|3781|3782|3789|3790|3799|3802|3803|3819|3820|3972|3976|3977
121,2475,CARVEDILOL TABLET ORAL 6.25 mg,CARVEDILOL,697,Carvedilol,Carvedilol,697|3631|3661|3663|3664|3672|3674|3724|3727|3728|3779|3780|3781|3782|3789|3790|3799|3802|3803|3819|3820|3972|3976|3977
1221,13171,"CARGLUMIC ACID TABLET, ORALLY DISINTEGRATING ORAL 200 mg",CARGLUMIC ACID,690,Carglumic Acid,Carglumic Acid,
1198,18333,CARBOPROST INJECTION INTRAMUSCULAR 250 ug/1mL 1 mL,CARBOPROST,685,Carboprost Tromethamine,Carboprost Tromethamine,685|3968
86,214,"CARBOPLATIN INJECTION, SOLUTION, CONCENTRATE INTRAVENOUS 10 mg/1mL 15 mL",CARBOPLATIN,684,CARBOplatin,CARBOplatin,684|3633|3871|3875|3929|3981
213,215,"CARBOPLATIN INJECTION, SOLUTION, CONCENTRATE INTRAVENOUS 10 mg/1mL 5 mL",CARBOPLATIN,684,CARBOplatin,CARBOplatin,684|3633|3871|3875|3929|3981
237,13830,"CARBOPLATIN INJECTION, SOLUTION, CONCENTRATE INTRAVENOUS 10 mg/1mL 45 mL",CARBOPLATIN,684,CARBOplatin,CARBOplatin,684|3633|3871|3875|3929|3981
1911,2383,"LEVODOPA / CARBIDOPA TABLET, EXTENDED RELEASE ORAL 100 mg/25 mg",CARBIDOPA,674,Carbidopa,Carbidopa,674
888,52301,LEVODOPA / CARBIDOPA TABLET ORAL 100 mg/25 mg,CARBIDOPA,674,Carbidopa,Carbidopa,674
1952,19232,LEVODOPA / CARBIDOPA / ENTACAPONE TABLET ORAL 100 mg/25 mg/200 mg,CARBIDOPA,674,Carbidopa,Carbidopa,674
1963,51962,LEVODOPA / CARBIDOPA / ENTACAPONE TABLET ORAL 200 mg/50 mg/200 mg,CARBIDOPA,674,Carbidopa,Carbidopa,674
604,747,LEVODOPA / CARBIDOPA TABLET ORAL 100 mg/10 mg,CARBIDOPA,674,Carbidopa,Carbidopa,674
1909,52479,"LEVODOPA / CARBIDOPA TABLET, EXTENDED RELEASE ORAL 200 mg/50 mg",CARBIDOPA,674,Carbidopa,Carbidopa,674
1001,748,LEVODOPA / CARBIDOPA FORTE TABLET ORAL 250 mg/25 mg,CARBIDOPA FORTE,674,Carbidopa,Carbidopa,674
1976,12482,LEVODOPA / CARBIDOPA / ENTACAPONE TABLET ORAL 50 mg/12.5 mg/200 mg,CARBIDOPA,674,Carbidopa,Carbidopa,674
1038,9437,CARBAMAZEPINE SUSPENSION ORAL 100 mg/5mL 250 mL,CARBAMAZEPINE,662,CarBAMazepine,CarBAMazepine,662|3618|3621|3650|3704|3717|3719|3739|3740|3771|3772|3775|3808|3810|3816|3817|3818|3822|3871|3879|3880|3929|3946|3971|4057
902,2114,"CARBAMAZEPINE TABLET, EXTENDED RELEASE ORAL 200 mg",CARBAMAZEPINE,662,CarBAMazepine,CarBAMazepine,662|3618|3621|3650|3704|3717|3719|3739|3740|3771|3772|3775|3808|3810|3816|3817|3818|3822|3871|3879|3880|3929|3946|3971|4057
423,208,CARBAMAZEPINE TABLET ORAL 200 mg,CARBAMAZEPINE,662,CarBAMazepine,CarBAMazepine,662|3618|3621|3650|3704|3717|3719|3739|3740|3771|3772|3775|3808|3810|3816|3817|3818|3822|3871|3879|3880|3929|3946|3971|4057
955,1420,"CARBAMAZEPINE TABLET, EXTENDED RELEASE ORAL 400 mg",CARBAMAZEPINE,662,CarBAMazepine,CarBAMazepine,662|3618|3621|3650|3704|3717|3719|3739|3740|3771|3772|3775|3808|3810|3816|3817|3818|3822|3871|3879|3880|3929|3946|3971|4057
889,205,CAPTOPRIL TABLET ORAL 25 mg,CAPTOPRIL,659,Captopril,Captopril,659|3601|3631|3672
1363,206,CAPTOPRIL TABLET ORAL 50 mg,CAPTOPRIL,659,Captopril,Captopril,659|3601|3631|3672
47,2493,CAPECITABINE TABLET ORAL 500 mg,CAPECITABINE,653,Capecitabine,Capecitabine,653|3577|3633|3777|3825|3849|3875|3929|3996
1563,200,CALCIUM GLUCONATE INJECTION PARENTERAL 10 % 10 mL,CALCIUM GLUCONATE,631,Calcium Gluconate,Calcium Gluconate,3684|3685|3983
